file,course,source,start,end,text
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:32,4:41,use is similar to the less than or equal use is similar to the less than or equal to relation since this symbol is rather to relation since this symbol is rather to relation since this symbol is rather difficult to write i am difficult to write i am difficult to write i am interchange it with the less than or
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:41,4:45,interchange it with the less than or interchange it with the less than or equal to so depending on the context you equal to so depending on the context you equal to so depending on the context you must realize that the less than or equal must realize that the less than or equal
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:45,4:55,must realize that the less than or equal to relation might refer to another to relation might refer to another to relation might refer to another partial ordering relation so let us see partial ordering relation so let us see partial ordering relation so let us see some examples of partial ordering
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,4:55,5:17,some examples of partial ordering some examples of partial ordering relations let us consider the divisibility let us consider the divisibility relation on natural numbers for any relation on natural numbers for any relation on natural numbers for any natural number a we know that a divides natural number a we know that a divides
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:17,5:32,natural number a we know that a divides therefore the divisibility relation is therefore the divisibility relation is therefore the divisibility relation is reflexive if a divides b and b divides a reflexive if a divides b and b divides a reflexive if a divides b and b divides a then is equal to b if a is a multiple of
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:32,5:36,then is equal to b if a is a multiple of then is equal to b if a is a multiple of b and b is a multiple of a then a is b and b is a multiple of a then a is b and b is a multiple of a then a is equal to b therefore the anti symmetric
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:36,5:47,equal to b therefore the anti symmetric equal to b therefore the anti symmetric relation also holds by the way the relation also holds by the way the relation also holds by the way the vertical bar translates as divides so vertical bar translates as divides so vertical bar translates as divides so when we write like this what we mean is
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:47,5:59,when we write like this what we mean is when we write like this what we mean is that a divides b and thirdly if a that a divides b and thirdly if a that a divides b and thirdly if a divides b and b divides c then a divides
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,5:59,6:08,divides b and b divides c then a divides divides b and b divides c then a divides the c the transitivity relation also the c the transitivity relation also the c the transitivity relation also holds therefore the divisibility holds therefore the divisibility holds therefore the divisibility relation on natural numbers is a partial
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:08,6:21,relation on natural numbers is a partial relation on natural numbers is a partial ordering relation we say that the set of ordering relation we say that the set of ordering relation we say that the set of natural numbers along with the natural numbers along with the natural numbers along with the divisibility relation forms a partial
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:21,6:39,divisibility relation forms a partial divisibility relation forms a partial order why is it called a partial order that why is it called a partial order that will become clear soon our second will become clear soon our second will become clear soon our second example is the divisibility relation on
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:39,6:52,example is the divisibility relation on example is the divisibility relation on the set of integers here we find that the set of integers here we find that the set of integers here we find that this is not a partial order not a this is not a partial order not a
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,6:52,7:10,this is not a partial order not a partially ordering relation why is this partially ordering relation why is this partially ordering relation why is this this is because we know that divides this is because we know that divides this is because we know that divides minus and minus divides yet and
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:10,7:21,minus and minus divides yet and minus and minus divides yet and minus are not the same minus are not the same minus are not the same therefore the anti symmetric relation is therefore the anti symmetric relation is therefore the anti symmetric relation is violated the anti symmetry property is
220.json,Discrete Mathematics by Prof Benny George and  Prof. Sajith Gopalan,NPTEL,7:21,7:32,violated the anti symmetry property is violated the anti symmetry property is violated by this relation therefore when violated by this relation therefore when violated by this relation therefore when we consider the same divisibility we consider the same divisibility we consider the same divisibility relation for integers instead of natural
